STATUS,A-SIDE LOCODE,A-LOC:CAB:RU,A-SIDE-DNS-NAME,A-MODEL,A-PORT,"A-BREAKOUT
LOC:CAB:RU","A-BREAKOUT
SLOT:PORT",A-OPTIC,"A-PATCH-PANEL
LOC:CAB:RU:PORT",Z-SIDE LOCODE,Z-LOC:CAB:RU,Z-SIDE-DNS-NAME,Z-MODEL,Z-PORT,"Z-BREAKOUT
LOC:CAB:RU","Z-BREAKOUT
SLOT:PORT","Z-PATCH-PANEL
LOC:CAB:RU:PORT",Z-OPTIC,CABLE,IPv4-VRF-DEFAULT-10,IPv6-VRF-DEFAULT-10,IPv4-VRF-MGMT-20,IPv6-VRF-MGMT-20,IPv4-VRF-IPMI-30,IPv6-VRF-IPMI-30,IPv4-VRF-IPMI-31,IPv6-VRF-IPMI-31,IPv4-VRF-TSS-40,IPv6-VRF-TSS-40,IPv4-VRF-PUB-90,IPv6-VRF-PUB-90,IPv4-TNT-MSFT-101,IPv6-TNT-MSFT-101,IPv4-TNT-MSFT-102,IPv6-TNT-MSFT-102,IPv4-TNT-AWS-201,IPv6-TNT-AWS-201,IPv4-TNT-AWS-202,IPv6-TNT-AWS-202,IPv4-TNT-AWS-203,IPv6-TNT-AWS-203,IPv4-TNT-GCP-204,IPv6-TNT-GCP-204,IPv4-TNT-GCP-205,IPv6-TNT-GCP-205,IPv4-TNT-GCP-206,IPv6-TNT-GCP-206,IPv4-TNT-GCP-207,IPv6-TNT-GCP-207,IPv4-TNT-AWS-208,IPv6-TNT-AWS-208
DATA HALL 151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edge Connectivity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:033:16,dpu-gg1-d1-r033-us-west-02a,sn2201,swp9,,,,,US-PHX01,c120:038:26,c120-r038-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:033:16,dpu-gg1-d1-r033-us-west-02a,sn2201,swp10,,,,,US-PHX01,c120:038:12,c120-r038-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:033:16,dpu-gg1-d1-r033-us-west-02a,sn2201,swp11,,,,,US-PHX01,c120:039:26,c120-r039-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:033:16,dpu-gg1-d1-r033-us-west-02a,sn2201,swp12,,,,,US-PHX01,c120:039:12,c120-r039-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:033:16,dpu-gg1-d1-r033-us-west-02a,sn2201,swp13,,,,,US-PHX01,c120:040:26,c120-r040-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:033:16,dpu-gg1-d1-r033-us-west-02a,sn2201,swp14,,,,,US-PHX01,c120:040:12,c120-r040-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:033:16,dpu-gg1-d1-r033-us-west-02a,sn2201,swp15,,,,,US-PHX01,c120:041:26,c120-r041-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:033:16,dpu-gg1-d1-r033-us-west-02a,sn2201,swp16,,,,,US-PHX01,c120:041:12,c120-r041-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C120 :: ROW-04 :: H200's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp1,c120:049:41,1:A:1,QSFPDD-400G-DR4,,US-PHX01,c120:050:26,c120-r050-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp1,c120:049:41,1:A:2,QSFPDD-400G-DR4,,US-PHX01,c120:050:12,c120-r050-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp1,c120:049:41,1:A:3,QSFPDD-400G-DR4,,US-PHX01,c120:051:26,c120-r051-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp1,c120:049:41,1:A:4,QSFPDD-400G-DR4,,US-PHX01,c120:051:12,c120-r051-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp2,c120:049:41,1:B:1,QSFPDD-400G-DR4,,US-PHX01,c120:052:26,c120-r052-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp2,c120:049:41,1:B:2,QSFPDD-400G-DR4,,US-PHX01,c120:052:12,c120-r052-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp2,c120:049:41,1:B:3,QSFPDD-400G-DR4,,US-PHX01,c120:053:26,c120-r053-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp2,c120:049:41,1:B:4,QSFPDD-400G-DR4,,US-PHX01,c120:053:12,c120-r053-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp3,c120:049:41,2:A:1,QSFPDD-400G-DR4,,US-PHX01,c120:054:26,c120-r054-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp3,c120:049:41,2:A:2,QSFPDD-400G-DR4,,US-PHX01,c120:054:12,c120-r054-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp3,c120:049:41,2:A:3,QSFPDD-400G-DR4,,US-PHX01,c120:055:26,c120-r055-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp3,c120:049:41,2:A:4,QSFPDD-400G-DR4,,US-PHX01,c120:055:12,c120-r055-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp4,c120:049:41,2:B:1,QSFPDD-400G-DR4,,US-PHX01,c120:056:26,c120-r056-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp4,c120:049:41,2:B:2,QSFPDD-400G-DR4,,US-PHX01,c120:056:12,c120-r056-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp4,c120:049:41,2:B:3,QSFPDD-400G-DR4,,US-PHX01,c120:057:26,c120-r057-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:42,t0-gg1-d1-01a-r049-us-west-02a,sn4700,swp4,c120:049:41,2:B:4,QSFPDD-400G-DR4,,US-PHX01,c120:057:12,c120-r057-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp1,c120:049:39,1:A:1,QSFPDD-400G-DR4,,US-PHX01,c120:050:26,c120-r050-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp1,c120:049:39,1:A:2,QSFPDD-400G-DR4,,US-PHX01,c120:050:12,c120-r050-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp1,c120:049:39,1:A:3,QSFPDD-400G-DR4,,US-PHX01,c120:051:26,c120-r051-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp1,c120:049:39,1:A:4,QSFPDD-400G-DR4,,US-PHX01,c120:051:12,c120-r051-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp2,c120:049:39,1:B:1,QSFPDD-400G-DR4,,US-PHX01,c120:052:26,c120-r052-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp2,c120:049:39,1:B:2,QSFPDD-400G-DR4,,US-PHX01,c120:052:12,c120-r052-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp2,c120:049:39,1:B:3,QSFPDD-400G-DR4,,US-PHX01,c120:053:26,c120-r053-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp2,c120:049:39,1:B:4,QSFPDD-400G-DR4,,US-PHX01,c120:053:12,c120-r053-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp3,c120:049:39,2:A:1,QSFPDD-400G-DR4,,US-PHX01,c120:054:26,c120-r054-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp3,c120:049:39,2:A:2,QSFPDD-400G-DR4,,US-PHX01,c120:054:12,c120-r054-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp3,c120:049:39,2:A:3,QSFPDD-400G-DR4,,US-PHX01,c120:055:26,c120-r055-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp3,c120:049:39,2:A:4,QSFPDD-400G-DR4,,US-PHX01,c120:055:12,c120-r055-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp4,c120:049:39,2:B:1,QSFPDD-400G-DR4,,US-PHX01,c120:056:26,c120-r056-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp4,c120:049:39,2:B:2,QSFPDD-400G-DR4,,US-PHX01,c120:056:12,c120-r056-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp4,c120:049:39,2:B:3,QSFPDD-400G-DR4,,US-PHX01,c120:057:26,c120-r057-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:40,t0-gg1-d1-02a-r049-us-west-02a,sn4700,swp4,c120:049:39,2:B:4,QSFPDD-400G-DR4,,US-PHX01,c120:057:12,c120-r057-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp1,,,,,US-PHX01,c120:050:26,c120-r050-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp2,,,,,US-PHX01,c120:050:12,c120-r050-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp3,,,,,US-PHX01,c120:051:26,c120-r051-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp4,,,,,US-PHX01,c120:051:12,c120-r051-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp5,,,,,US-PHX01,c120:052:26,c120-r052-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp6,,,,,US-PHX01,c120:052:12,c120-r052-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp7,,,,,US-PHX01,c120:053:26,c120-r053-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp8,,,,,US-PHX01,c120:053:12,c120-r053-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp9,,,,,US-PHX01,c120:054:26,c120-r054-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp10,,,,,US-PHX01,c120:054:12,c120-r054-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp11,,,,,US-PHX01,c120:055:26,c120-r055-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp12,,,,,US-PHX01,c120:055:12,c120-r055-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp13,,,,,US-PHX01,c120:056:26,c120-r056-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp14,,,,,US-PHX01,c120:056:12,c120-r056-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp15,,,,,US-PHX01,c120:057:26,c120-r057-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:18,ipmi-gg1-d1-r049-us-west-02a,sn2201,swp16,,,,,US-PHX01,c120:057:12,c120-r057-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp1,,,,,US-PHX01,c120:050:26,c120-r050-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp2,,,,,US-PHX01,c120:050:12,c120-r050-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp3,,,,,US-PHX01,c120:051:26,c120-r051-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp4,,,,,US-PHX01,c120:051:12,c120-r051-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp5,,,,,US-PHX01,c120:052:26,c120-r052-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp6,,,,,US-PHX01,c120:052:12,c120-r052-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp7,,,,,US-PHX01,c120:053:26,c120-r053-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp8,,,,,US-PHX01,c120:053:12,c120-r053-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp9,,,,,US-PHX01,c120:054:26,c120-r054-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp10,,,,,US-PHX01,c120:054:12,c120-r054-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp11,,,,,US-PHX01,c120:055:26,c120-r055-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp12,,,,,US-PHX01,c120:055:12,c120-r055-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp13,,,,,US-PHX01,c120:056:26,c120-r056-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp14,,,,,US-PHX01,c120:056:12,c120-r056-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp15,,,,,US-PHX01,c120:057:26,c120-r057-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:049:16,dpu-gg1-d1-r049-us-west-02a,sn2201,swp16,,,,,US-PHX01,c120:057:12,c120-r057-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C120 :: ROW-05 :: H200's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:065:42,t0-gg1-d1-01a-r065-us-west-02a,sn4700,swp1,c120:065:41,1:A:1,QSFPDD-400G-DR4,,US-PHX01,c120:066:26,c120-r066-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:065:42,t0-gg1-d1-01a-r065-us-west-02a,sn4700,swp1,c120:065:41,1:A:2,QSFPDD-400G-DR4,,US-PHX01,c120:066:12,c120-r066-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:065:42,t0-gg1-d1-01a-r065-us-west-02a,sn4700,swp1,c120:065:41,1:A:3,QSFPDD-400G-DR4,,US-PHX01,c120:067:26,c120-r067-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:065:42,t0-gg1-d1-01a-r065-us-west-02a,sn4700,swp1,c120:065:41,1:A:4,QSFPDD-400G-DR4,,US-PHX01,c120:067:12,c120-r067-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c120:065:42,t0-gg1-d1-01a-r065-us-west-02a,sn4700,swp2,c120:065:41,1:B:1,QSFPDD-400G-DR4,,US-PHX01,c120:068:26,c120-r068-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
