STATUS,A-SIDE LOCODE,A-LOC:CAB:RU,A-SIDE-DNS-NAME,A-MODEL,A-PORT,"A-BREAKOUT
LOC:CAB:RU","A-BREAKOUT
SLOT:PORT",A-OPTIC,"A-PATCH-PANEL
LOC:CAB:RU:PORT",Z-SIDE LOCODE,Z-LOC:CAB:RU,Z-SIDE-DNS-NAME,Z-MODEL,Z-PORT,"Z-BREAKOUT
LOC:CAB:RU","Z-BREAKOUT
SLOT:PORT","Z-PATCH-PANEL
LOC:CAB:RU:PORT",Z-OPTIC,CABLE,IPv4-VRF-DEFAULT-10,IPv6-VRF-DEFAULT-10,IPv4-VRF-MGMT-20,IPv6-VRF-MGMT-20,IPv4-VRF-IPMI-30,IPv6-VRF-IPMI-30,IPv4-VRF-IPMI-31,IPv6-VRF-IPMI-31,IPv4-VRF-TSS-40,IPv6-VRF-TSS-40,IPv4-VRF-PUB-90,IPv6-VRF-PUB-90,IPv4-TNT-MSFT-101,IPv6-TNT-MSFT-101
C160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OOB-FIREWALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:001:10,oob-fw-01-r001-us-west-02b,PA-1420,eth1/21,,,SFP-BASE-10G-LR,,US-PHX01,,OOB DIA,,,,,,SFP-BASE-10G-LR,LC-TO-LC SMF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:42,t0-gg1-c3-01-r417-us-west-02b,SN4700,swp4,c1260:011:41,2:B:2,QSFPDD-400G-DR4,,US-PHX01,c160:424:12,c160-r424-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:42,t0-gg1-c3-01-r417-us-west-02b,SN4700,swp4,c1260:011:41,2:B:3,QSFPDD-400G-DR4,,US-PHX01,c160:425:26,c160-r425-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Failed,US-PHX01,c160:417:42,t0-gg1-c3-01-r417-us-west-02b,SN4700,swp4,c1260:011:41,2:B:4,QSFPDD-400G-DR4,,US-PHX01,c160:425:12,c160-r425-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:42,t0-gg1-c3-01-r417-us-west-02b,SN4700,swp5,c1260:011:41,3:A:1,QSFPDD-400G-DR4,,US-PHX01,c160:426:26,c160-r426-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:42,t0-gg1-c3-01-r417-us-west-02b,SN4700,swp5,c1260:011:41,3:A:2,QSFPDD-400G-DR4,,US-PHX01,c160:426:12,c160-r426-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:42,t0-gg1-c3-01-r417-us-west-02b,SN4700,swp5,c1260:011:41,3:A:3,QSFPDD-400G-DR4,,US-PHX01,c160:427:26,c160-r427-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:42,t0-gg1-c3-01-r417-us-west-02b,SN4700,swp5,c1260:011:41,3:A:4,QSFPDD-400G-DR4,,US-PHX01,c160:427:12,c160-r427-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Failed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp1,c1260:011:39,1:A:1,QSFPDD-400G-DR4,,US-PHX01,c160:418:26,c160-r418-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Failed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp1,c1260:011:39,1:A:2,QSFPDD-400G-DR4,,US-PHX01,c160:418:12,c160-r418-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp1,c1260:011:39,1:A:3,QSFPDD-400G-DR4,,US-PHX01,c160:419:26,c160-r419-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp1,c1260:011:39,1:A:4,QSFPDD-400G-DR4,,US-PHX01,c160:419:12,c160-r419-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp2,c1260:011:39,1:B:1,QSFPDD-400G-DR4,,US-PHX01,c160:420:26,c160-r420-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp2,c1260:011:39,1:B:2,QSFPDD-400G-DR4,,US-PHX01,c160:420:12,c160-r420-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp2,c1260:011:39,1:B:3,QSFPDD-400G-DR4,,US-PHX01,c160:421:26,c160-r421-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp2,c1260:011:39,1:B:4,QSFPDD-400G-DR4,,US-PHX01,c160:421:12,c160-r421-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp3,c1260:011:39,2:A:1,QSFPDD-400G-DR4,,US-PHX01,c160:422:26,c160-r422-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp3,c1260:011:39,2:A:2,QSFPDD-400G-DR4,,US-PHX01,c160:422:12,c160-r422-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp3,c1260:011:39,2:A:3,QSFPDD-400G-DR4,,US-PHX01,c160:423:26,c160-r423-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp3,c1260:011:39,2:A:4,QSFPDD-400G-DR4,,US-PHX01,c160:423:12,c160-r423-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp4,c1260:011:39,2:B:1,QSFPDD-400G-DR4,,US-PHX01,c160:424:26,c160-r424-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp4,c1260:011:39,2:B:2,QSFPDD-400G-DR4,,US-PHX01,c160:424:12,c160-r424-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp4,c1260:011:39,2:B:3,QSFPDD-400G-DR4,,US-PHX01,c160:425:26,c160-r425-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp4,c1260:011:39,2:B:4,QSFPDD-400G-DR4,,US-PHX01,c160:425:12,c160-r425-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp5,c1260:011:39,3:A:1,QSFPDD-400G-DR4,,US-PHX01,c160:426:26,c160-r426-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Failed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp5,c1260:011:39,3:A:2,QSFPDD-400G-DR4,,US-PHX01,c160:426:12,c160-r426-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp5,c1260:011:39,3:A:3,QSFPDD-400G-DR4,,US-PHX01,c160:427:26,c160-r427-node-01-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:40,t0-gg1-c3-02-r417-us-west-02b,SN4700,swp5,c1260:011:39,3:A:4,QSFPDD-400G-DR4,,US-PHX01,c160:427:12,c160-r427-node-02-us-west-02b,gpu-h100-04,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Failed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp1,,,,,US-PHX01,c160:418:26,c160-r418-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp2,,,,,US-PHX01,c160:418:12,c160-r418-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp3,,,,,US-PHX01,c160:419:26,c160-r419-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp4,,,,,US-PHX01,c160:419:12,c160-r419-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp5,,,,,US-PHX01,c160:420:26,c160-r420-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp6,,,,,US-PHX01,c160:420:12,c160-r420-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp7,,,,,US-PHX01,c160:421:26,c160-r421-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp8,,,,,US-PHX01,c160:421:12,c160-r421-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp9,,,,,US-PHX01,c160:422:26,c160-r422-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp10,,,,,US-PHX01,c160:422:12,c160-r422-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp11,,,,,US-PHX01,c160:423:26,c160-r423-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp12,,,,,US-PHX01,c160:423:12,c160-r423-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp13,,,,,US-PHX01,c160:424:26,c160-r424-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp14,,,,,US-PHX01,c160:424:12,c160-r424-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp15,,,,,US-PHX01,c160:425:26,c160-r425-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp16,,,,,US-PHX01,c160:425:12,c160-r425-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp17,,,,,US-PHX01,c160:426:26,c160-r426-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp18,,,,,US-PHX01,c160:426:12,c160-r426-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp19,,,,,US-PHX01,c160:427:26,c160-r427-node-01-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:18,ipmi-gg1-c3-r417-us-west-02b,SN2201,swp20,,,,,US-PHX01,c160:427:12,c160-r427-node-02-us-west-02b,gpu-h100-04,ipmi,,,,,CAT6a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Failed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp1,,,,,US-PHX01,c160:418:26,c160-r418-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp2,,,,,US-PHX01,c160:418:12,c160-r418-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp3,,,,,US-PHX01,c160:419:26,c160-r419-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp4,,,,,US-PHX01,c160:419:12,c160-r419-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp5,,,,,US-PHX01,c160:420:26,c160-r420-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp6,,,,,US-PHX01,c160:420:12,c160-r420-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp7,,,,,US-PHX01,c160:421:26,c160-r421-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp8,,,,,US-PHX01,c160:421:12,c160-r421-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp9,,,,,US-PHX01,c160:422:26,c160-r422-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp10,,,,,US-PHX01,c160:422:12,c160-r422-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp11,,,,,US-PHX01,c160:423:26,c160-r423-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp12,,,,,US-PHX01,c160:423:12,c160-r423-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp13,,,,,US-PHX01,c160:424:26,c160-r424-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp14,,,,,US-PHX01,c160:424:12,c160-r424-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp15,,,,,US-PHX01,c160:425:26,c160-r425-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp16,,,,,US-PHX01,c160:425:12,c160-r425-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp17,,,,,US-PHX01,c160:426:26,c160-r426-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp18,,,,,US-PHX01,c160:426:12,c160-r426-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp19,,,,,US-PHX01,c160:427:26,c160-r427-node-01-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:417:16,dpu-gg1-c3-r417-us-west-02b,SN2201,swp20,,,,,US-PHX01,c160:427:12,c160-r427-node-02-us-west-02b,gpu-h100-04,dpu,,,,,CAT6a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C160 :: ROW-28 :: H100's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp1,c160:433:43,1:A:1,QSFPDD-400G-DR4,,US-PHX01,c160:434:26,c160-r434-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp1,c160:433:43,1:A:2,QSFPDD-400G-DR4,,US-PHX01,c160:434:12,c160-r434-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp1,c160:433:43,1:A:3,QSFPDD-400G-DR4,,US-PHX01,c160:435:26,c160-r435-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp1,c160:433:43,1:A:4,QSFPDD-400G-DR4,,US-PHX01,c160:435:12,c160-r435-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp2,c160:433:43,1:B:1,QSFPDD-400G-DR4,,US-PHX01,c160:436:26,c160-r436-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp2,c160:433:43,1:B:2,QSFPDD-400G-DR4,,US-PHX01,c160:436:12,c160-r436-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp2,c160:433:43,1:B:3,QSFPDD-400G-DR4,,US-PHX01,c160:437:26,c160-r437-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp2,c160:433:43,1:B:4,QSFPDD-400G-DR4,,US-PHX01,c160:437:12,c160-r437-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp3,c160:433:43,2:A:1,QSFPDD-400G-DR4,,US-PHX01,c160:438:26,c160-r438-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp3,c160:433:43,2:A:2,QSFPDD-400G-DR4,,US-PHX01,c160:438:12,c160-r438-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp3,c160:433:43,2:A:3,QSFPDD-400G-DR4,,US-PHX01,c160:439:26,c160-r439-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp3,c160:433:43,2:A:4,QSFPDD-400G-DR4,,US-PHX01,c160:439:12,c160-r439-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp4,c160:433:43,2:B:1,QSFPDD-400G-DR4,,US-PHX01,c160:440:26,c160-r440-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp4,c160:433:43,2:B:2,QSFPDD-400G-DR4,,US-PHX01,c160:440:12,c160-r440-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp4,c160:433:43,2:B:3,QSFPDD-400G-DR4,,US-PHX01,c160:441:26,c160-r441-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp4,c160:433:43,2:B:4,QSFPDD-400G-DR4,,US-PHX01,c160:441:12,c160-r441-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp5,c160:433:43,3:A:1,QSFPDD-400G-DR4,,US-PHX01,c160:446:26,c160-r446-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp5,c160:433:43,3:A:2,QSFPDD-400G-DR4,,US-PHX01,c160:446:12,c160-r446-node-02-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:433:44,t0-gg1-c3-01-r433-us-west-02b,SN4700,swp5,c160:433:43,3:A:3,QSFPDD-400G-DR4,,US-PHX01,c160:447:26,c160-r447-node-01-us-west-02b,gpu-h100-04,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,
